,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID
3111,2942,KMG,3382,NNG,3373
3112,2942,KMG,3382,PEK,3364
3113,2942,KMG,3382,PVG,3406
3114,2942,KMG,3382,SYM,6377
3115,2942,KMG,3382,SYX,4030
3116,2942,KMG,3382,TCZ,7862
3117,2942,KMG,3382,TNA,4108
3118,2942,KMG,3382,TYN,3369
3119,2942,KMG,3382,WUH,3376
3120,2942,KMG,3382,XIY,3379
3121,2942,KMG,3382,XNN,6366
3122,2942,KMG,3382,YIC,9107
3123,2942,KMG,3382,YIH,6361
3124,2942,KOW,6379,HGH,3386
3125,2942,KOW,6379,KMG,3382
3126,2942,KWE,3394,KMG,3382
3127,2942,KWE,3394,LJG,4033
3128,2942,KWE,3394,NKG,3388
3129,2942,KWE,3394,SIN,3316
3130,2942,KWE,3394,XUZ,4149
3131,2942,KWL,3372,KMG,3382
3132,2942,KWL,3372,XMN,3383
3133,2942,LHW,3378,KMG,3382
3134,2942,LHW,3378,URC,3399
3135,2942,LJG,4033,CGO,3375
3136,2942,LJG,4033,CKG,3393
3137,2942,LJG,4033,CSX,3371
3138,2942,LJG,4033,HFE,3389
3139,2942,LJG,4033,JHG,3381
3140,2942,LJG,4033,KMG,3382
3141,2942,LJG,4033,KWE,3394
3142,2942,LJG,4033,NGB,3387
3143,2942,LJG,4033,NKG,3388
3144,2942,LJG,4033,SZX,3374
3145,2942,LJG,4033,TYN,3369
3146,2942,LJG,4033,WUH,3376
3147,2942,LJG,4033,XIY,3379
3148,2942,LUM,6376,KMG,3382
3149,2942,LUM,6376,PEK,3364
3150,2942,NGB,3387,LJG,4033
3151,2942,NGB,3387,YIH,6361
3152,2942,NKG,3388,CSX,3371
3153,2942,NKG,3388,KWE,3394
3154,2942,NKG,3388,LJG,4033
3155,2942,NNG,3373,FOC,3385
3156,2942,NNG,3373,KMG,3382
3157,2942,PEK,3364,KMG,3382
3158,2942,PEK,3364,LUM,6376
3159,2942,PVG,3406,HFE,3389
3160,2942,PVG,3406,KMG,3382
3161,2942,SHA,3391,YIC,9107
3162,2942,SIN,3316,KWE,3394
3163,2942,SYM,6377,KMG,3382
3164,2942,SYX,4030,KMG,3382
3165,2942,SZX,3374,LJG,4033
3166,2942,TAO,3390,WUH,3376
3167,2942,TCZ,7862,CTU,3395
3168,2942,TCZ,7862,KMG,3382
3169,2942,TNA,4108,KMG,3382
3170,2942,TSN,3368,CTU,3395
3171,2942,TSN,3368,DLC,3404
3172,2942,TYN,3369,HET,6345
3173,2942,TYN,3369,KMG,3382
3174,2942,TYN,3369,LJG,4033
3175,2942,URC,3399,LHW,3378
3176,2942,URC,3399,XNN,6366
3177,2942,WUH,3376,DLC,3404
3178,2942,WUH,3376,KMG,3382
3179,2942,WUH,3376,LJG,4033
3180,2942,WUH,3376,TAO,3390
3181,2942,XIY,3379,BAV,6346
3182,2942,XIY,3379,KMG,3382
3183,2942,XIY,3379,LJG,4033
3184,2942,XMN,3383,KWL,3372
3185,2942,XNN,6366,KMG,3382
3186,2942,XNN,6366,URC,3399
3187,2942,XUZ,4149,CKG,3393
3188,2942,XUZ,4149,KWE,3394
3189,2942,YIC,9107,KMG,3382
3190,2942,YIC,9107,SHA,3391
3191,2942,YIH,6361,KMG,3382
3192,2942,YIH,6361,NGB,3387
3193,3432,BKK,3885,RGN,3239
3194,3432,CAN,3370,RGN,3239
3195,3432,ICN,3930,RGN,3239
3196,3432,KUL,3304,RGN,3239
3197,3432,PNH,3034,RGN,3239
3198,3432,RGN,3239,BKK,3885
3199,3432,RGN,3239,CAN,3370
3200,3432,RGN,3239,ICN,3930
3201,3432,RGN,3239,KUL,3304
3202,3432,RGN,3239,PNH,3034
3203,3432,RGN,3239,SIN,3316
3204,3432,SIN,3316,RGN,3239
3205,3856,QBC,6738,YAA,5457
3206,3856,QBC,6738,YVR,156
3207,3856,YAA,5457,YVR,156
3208,3856,YBL,30,YQQ,119
3209,3856,YBL,30,YVR,156
3210,3856,YBL,30,ZEL,7275
3211,3856,YKT,9747,ZEL,7275
3212,3856,YLW,87,YXC,164
3213,3856,YPW,5523,YVR,156
3214,3856,YQQ,119,YBL,30
3215,3856,YQQ,119,YVR,156
3216,3856,YVR,156,QBC,6738
3217,3856,YVR,156,YBL,30
3218,3856,YVR,156,YPW,5523
3219,3856,YVR,156,YQQ,119
3220,3856,YVR,156,YWL,162
3221,3856,YVR,156,YXC,164
3222,3856,YVR,156,YYJ,184
3223,3856,YVR,156,YZT,200
3224,3856,YVR,156,YZZ,8223
3225,3856,YVR,156,ZMT,5545
3226,3856,YWL,162,YVR,156
3227,3856,YXC,164,YLW,87
3228,3856,YXC,164,YVR,156
3229,3856,YYJ,184,YVR,156
3230,3856,YZT,200,YVR,156
3231,3856,YZT,200,ZEL,7275
3232,3856,YZZ,8223,YVR,156
3233,3856,ZEL,7275,YBL,30
3234,3856,ZEL,7275,YKT,9747
3235,3856,ZEL,7275,YZT,200
3236,3856,ZMT,5545,YVR,156
3237,3788,ADA,1685,IST,1701
3238,3788,ADB,1706,IST,1701
3239,3788,AYT,1688,IST,1701
3240,3788,AYT,1688,KZN,2990
3241,3788,AYT,1688,SVO,2985
3242,3788,BJV,4315,IST,1701
3243,3788,CDG,1382,IST,1701
3244,3788,DIY,1722,IST,1701
3245,3788,DLM,1715,IST,1701
3246,3788,ECN,5780,IST,1701
3247,3788,ERZ,1724,IST,1701
3248,3788,EZS,1721,IST,1701
3249,3788,GNY,9044,IST,1701
3250,3788,GZP,8266,IST,1701
3251,3788,GZT,1689,IST,1701
3252,3788,IST,1701,ADA,1685
3253,3788,IST,1701,ADB,1706
3254,3788,IST,1701,AYT,1688
3255,3788,IST,1701,BJV,4315
3256,3788,IST,1701,CDG,1382
3257,3788,IST,1701,DIY,1722
3258,3788,IST,1701,DLM,1715
3259,3788,IST,1701,ECN,5780
3260,3788,IST,1701,ERZ,1724
3261,3788,IST,1701,EZS,1721
3262,3788,IST,1701,GNY,9044
3263,3788,IST,1701,GZP,8266
3264,3788,IST,1701,GZT,1689
3265,3788,IST,1701,MLX,1692
3266,3788,IST,1701,ODS,2947
3267,3788,IST,1701,TZX,1726
3268,3788,KZN,2990,AYT,1688
3269,3788,MLX,1692,IST,1701
3270,3788,ODS,2947,IST,1701
3271,3788,SVO,2985,AYT,1688
3272,3788,TZX,1726,IST,1701
3273,5188,AEP,2442,MDQ,2508
3274,5188,AEP,2442,PRA,2439
3275,5188,AEP,2442,ROS,2440
3276,5188,AEP,2442,SFN,2441
3277,5188,BHI,2501,MDQ,2508
3278,5188,BHI,2501,REL,2490
3279,5188,BRC,2513,CRD,2487
3280,5188,BRC,2513,EQS,2488
3281,5188,COR,2443,MDZ,2452
3282,5188,COR,2443,ROS,2440
3283,5188,CRD,2487,NQN,2509
3284,5188,CRD,2487,REL,2490
3285,5188,CRD,2487,RGL,2496
3286,5188,EQS,2488,BRC,2513
3287,5188,EQS,2488,CRD,2487
3288,5188,MDQ,2508,AEP,2442
3289,5188,MDQ,2508,BHI,2501
3290,5188,MDZ,2452,COR,2443
3291,5188,MDZ,2452,NQN,2509
3292,5188,NQN,2509,CRD,2487
3293,5188,NQN,2509,MDZ,2452
3294,5188,PDP,6777,ROS,2440
3295,5188,PRA,2439,AEP,2442
3296,5188,REL,2490,BHI,2501
3297,5188,REL,2490,BRC,2513
3298,5188,REL,2490,CRD,2487
3299,5188,REL,2490,EQS,2488
3300,5188,RGA,2495,RGL,2496
3301,5188,RGL,2496,CRD,2487
3302,5188,RGL,2496,RGA,2495
3303,5188,RGL,2496,USH,2497
3304,5188,ROS,2440,AEP,2442
3305,5188,ROS,2440,COR,2443
3306,5188,ROS,2440,PDP,6777
3307,5188,SFN,2441,AEP,2442
3308,68,YFJ,7277,YZF,196
3309,68,YFS,60,YZF,196
3310,68,YLE,5463,YZF,196
3311,68,YRA,5526,YZF,196
3312,68,YSG,5511,YZF,196
3313,68,YZF,196,YFJ,7277
3314,68,YZF,196,YFS,60
3315,68,YZF,196,YLE,5463
3316,68,YZF,196,YRA,5526
3317,68,YZF,196,YSG,5511
3318,32,AKF,1153,BEN,1154
3319,32,AMM,2170,BEN,1154
3320,32,AMM,2170,TIP,1157
3321,32,BEN,1154,AKF,1153
3322,32,BEN,1154,AMM,2170
3323,32,BEN,1154,CAI,1128
3324,32,BEN,1154,CMN,1074
3325,32,BEN,1154,IST,1701
3326,32,BEN,1154,JED,2072
3327,32,BEN,1154,MRA,5804
3328,32,BEN,1154,TIP,1157
3329,32,BEN,1154,TUN,287
3330,32,CAI,1128,BEN,1154
3331,32,CAI,1128,TIP,1157
3332,32,CMN,1074,BEN,1154
3333,32,CMN,1074,TIP,1157
3334,32,DXB,2188,TIP,1157
3335,32,FCO,1555,TIP,1157
3336,32,HBE,3410,TIP,1157
3337,32,IST,1701,BEN,1154
3338,32,IST,1701,MRA,5804
3339,32,IST,1701,TIP,1157
3340,32,JED,2072,BEN,1154
3341,32,JED,2072,TIP,1157
3342,32,MRA,5804,BEN,1154
3343,32,MRA,5804,IST,1701
3344,32,MRA,5804,SFA,295
3345,32,MRA,5804,TUN,287
3346,32,SFA,295,MRA,5804
3347,32,SFA,295,TIP,1157
3348,32,TIP,1157,AMM,2170
3349,32,TIP,1157,BEN,1154
3350,32,TIP,1157,CAI,1128
3351,32,TIP,1157,CMN,1074
3352,32,TIP,1157,FCO,1555
3353,32,TIP,1157,HBE,3410
3354,32,TIP,1157,IST,1701
3355,32,TIP,1157,JED,2072
3356,32,TIP,1157,SFA,295
3357,32,TIP,1157,TOB,5697
3358,32,TIP,1157,TUN,287
3359,32,TUN,287,BEN,1154
3360,32,TUN,287,MRA,5804
3361,32,TUN,287,TIP,1157
3362,55,AET,6839,BTT,3417
3363,55,AET,6839,FAI,3832
3364,55,AET,6839,HUS,7107
3365,55,AKP,6712,BTT,3417
3366,55,AKP,6712,FAI,3832
3367,55,ARC,6729,VEE,7114
3368,55,BTT,3417,AET,6839
3369,55,BTT,3417,AKP,6712
3370,55,BTT,3417,FAI,3832
3371,55,FAI,3832,AET,6839
3372,55,FAI,3832,AKP,6712
3373,55,FAI,3832,BTT,3417
3374,55,FAI,3832,FYU,3420
3375,55,FAI,3832,GAL,3764
3376,55,FAI,3832,KBC,7118
3378,55,FAI,3832,RBY,6722
3379,55,FAI,3832,TAL,7113
3380,55,FYU,3420,FAI,3832
3381,55,FYU,3420,VEE,7114
3382,55,GAL,3764,KAL,6717
3383,55,GAL,3764,NUL,7111
3384,55,HSL,7108,HUS,7107
3385,55,HSL,7108,RBY,6722
3386,55,HSL,7108,TAL,7113
3387,55,HUS,7107,FAI,3832
3388,55,HUS,7107,TAL,7113
3389,55,KAL,6717,HSL,7108
3390,55,KBC,7118,FYU,3420
3391,55,KYU,7208,FAI,3832
3393,55,NUL,7111,KYU,7208
3394,55,RBY,6722,FAI,3832
3395,55,RBY,6722,TAL,7113
3396,55,TAL,7113,FAI,3832
3397,55,TAL,7113,HSL,7108
3398,55,TAL,7113,RBY,6722
3399,55,VEE,7114,ARC,6729
3400,55,VEE,7114,FYU,3420
3401,15999,BKI,3269,PVG,3406
3402,15999,BKK,3885,PVG,3406
3403,15999,CAN,3370,SHA,3391
3404,15999,CAN,3370,SJW,6347
3405,15999,CGD,6352,KMG,3382
3406,15999,CGD,6352,SHA,3391
3407,15999,CGQ,4380,PVG,3406
3408,15999,CJU,2370,PVG,3406
3409,15999,CKG,3393,LYA,4148
3410,15999,CKG,3393,PVG,3406
3411,15999,CKG,3393,SHA,3391
3412,15999,CKG,3393,SJW,6347
3413,15999,CNX,3931,PVG,3406
3414,15999,CSX,3371,SHA,3391
3415,15999,CTU,3395,SHA,3391
3416,15999,CTU,3395,SJW,6347
3417,15999,DLC,3404,HGH,3386
3418,15999,DLC,3404,PVG,3406
3419,15999,DLC,3404,SJW,6347
3420,15999,DYG,6353,PVG,3406
3421,15999,HET,6345,SJW,6347
3422,15999,HGH,3386,DLC,3404
3423,15999,HGH,3386,KWL,3372
3424,15999,HGH,3386,SHE,4144
3425,15999,HGH,3386,SJW,6347
3426,15999,HGH,3386,SYX,4030
3427,15999,HGH,3386,SZX,3374
3428,15999,HIA,7898,HRB,3400
3429,15999,HIA,7898,SZX,3374
3430,15999,HKG,3077,PVG,3406
3431,15999,HKT,3179,PVG,3406
3432,15999,HRB,3400,HIA,7898
3433,15999,HRB,3400,PVG,3406
3434,15999,HSG,5996,PVG,3406
3435,15999,IBR,2281,PVG,3406
3436,15999,JIQ,8781,KMG,3382
3437,15999,JIQ,8781,SHA,3391
3438,15999,JJN,6386,SHA,3391
3439,15999,KHH,2264,PVG,3406
3440,15999,KIX,3992,PVG,3406
3441,15999,KMG,3382,CGD,6352
3442,15999,KMG,3382,JIQ,8781
3443,15999,KMG,3382,MIG,6400
3444,15999,KMG,3382,PVG,3406
3445,15999,KMG,3382,SHA,3391
3446,15999,KMG,3382,SJW,6347
3447,15999,KMG,3382,ZYI,9846
3448,15999,KWE,3394,SHA,3391
3449,15999,KWL,3372,HGH,3386
3450,15999,KWL,3372,PVG,3406
3451,15999,KWL,3372,SJW,6347
3452,15999,LHW,3378,PVG,3406
3453,15999,LYA,4148,CKG,3393
3454,15999,LYA,4148,SHE,4144
3455,15999,MFM,3121,PVG,3406
3456,15999,MIG,6400,KMG,3382
3457,15999,MIG,6400,SHA,3391
3458,15999,MIG,6400,SHE,4144
3459,15999,NKG,3388,SHE,4144
3460,15999,NNG,3373,SHA,3391
3461,15999,PVG,3406,BKI,3269
3462,15999,PVG,3406,BKK,3885
3463,15999,PVG,3406,CGQ,4380
3464,15999,PVG,3406,CJU,2370
3465,15999,PVG,3406,CKG,3393
3466,15999,PVG,3406,CNX,3931
3467,15999,PVG,3406,DLC,3404
3468,15999,PVG,3406,DYG,6353
3469,15999,PVG,3406,HKG,3077
3470,15999,PVG,3406,HKT,3179
3471,15999,PVG,3406,HRB,3400
3472,15999,PVG,3406,IBR,2281
3473,15999,PVG,3406,KHH,2264
3474,15999,PVG,3406,KIX,3992
3475,15999,PVG,3406,KWL,3372
3476,15999,PVG,3406,MFM,3121
3477,15999,PVG,3406,NNG,3373
3478,15999,PVG,3406,REP,3035
3479,15999,PVG,3406,SHE,4144
3480,15999,PVG,3406,SIN,3316
3481,15999,PVG,3406,SYX,4030
3482,15999,PVG,3406,TAK,2337
3483,15999,PVG,3406,TAO,3390
3484,15999,PVG,3406,TPE,2276
3485,15999,PVG,3406,XMN,3383
3486,15999,PVG,3406,ZHA,6357
3487,15999,REP,3035,PVG,3406
3488,15999,SHA,3391,CAN,3370
3489,15999,SHA,3391,CGD,6352
3490,15999,SHA,3391,CKG,3393
3491,15999,SHA,3391,CSX,3371
3492,15999,SHA,3391,CTU,3395
3493,15999,SHA,3391,JIQ,8781
3494,15999,SHA,3391,JJN,6386
3495,15999,SHA,3391,KMG,3382
3496,15999,SHA,3391,KWE,3394
3497,15999,SHA,3391,LHW,3378
3498,15999,SHA,3391,SJW,6347
3499,15999,SHA,3391,SWA,4302
3500,15999,SHA,3391,SYX,4030
3501,15999,SHA,3391,SZX,3374
3502,15999,SHA,3391,TAO,3390
3503,15999,SHA,3391,URC,3399
3504,15999,SHA,3391,XIY,3379
3505,15999,SHA,3391,XMN,3383
3506,15999,SHA,3391,ZUH,6355
3507,15999,SHA,3391,ZYI,9846
3508,15999,SHE,4144,HGH,3386
3509,15999,SHE,4144,LYA,4148
3510,15999,SHE,4144,MIG,6400
3511,15999,SHE,4144,NKG,3388
3512,15999,SHE,4144,PVG,3406
3513,15999,SHE,4144,SJW,6347
3514,15999,SHE,4144,SZX,3374
3515,15999,SHE,4144,XIY,3379
3516,15999,SIN,3316,PVG,3406
3517,15999,SJW,6347,CAN,3370
3518,15999,SJW,6347,CKG,3393
3519,15999,SJW,6347,CTU,3395
3520,15999,SJW,6347,DLC,3404
3521,15999,SJW,6347,HET,6345
3522,15999,SJW,6347,HGH,3386
3523,15999,SJW,6347,KMG,3382
3524,15999,SJW,6347,KWL,3372
3525,15999,SJW,6347,SHA,3391
3526,15999,SJW,6347,SHE,4144
3527,15999,SJW,6347,SZX,3374
3528,15999,SJW,6347,TPE,2276
3529,15999,SJW,6347,XMN,3383
3530,15999,SWA,4302,SHA,3391
3531,15999,SYX,4030,HGH,3386
3532,15999,SYX,4030,PVG,3406
3533,15999,SYX,4030,SHA,3391
3534,15999,SZX,3374,HGH,3386
3535,15999,SZX,3374,HIA,7898
3536,15999,SZX,3374,SHA,3391
3537,15999,SZX,3374,SHE,4144
3538,15999,SZX,3374,SJW,6347
3539,15999,TAK,2337,PVG,3406
3540,15999,TAO,3390,SHA,3391
3541,15999,TPE,2276,PVG,3406
3542,15999,TPE,2276,SJW,6347
3543,15999,URC,3399,SHA,3391
3544,15999,URC,3399,XIY,3379
3545,15999,XIY,3379,SHA,3391
3546,15999,XIY,3379,SHE,4144
3547,15999,XIY,3379,URC,3399
3548,15999,XMN,3383,PVG,3406
3549,15999,XMN,3383,SHA,3391
3550,15999,XMN,3383,SJW,6347
3551,15999,ZHA,6357,PVG,3406
3552,15999,ZUH,6355,PVG,3406
3553,15999,ZUH,6355,SHA,3391
3554,15999,ZYI,9846,KMG,3382
3555,15999,ZYI,9846,SHA,3391
3557,3976,ATL,3682,AZO,4039
3558,3976,ATL,3682,CHA,3578
3559,3976,ATL,3682,CID,4043
3560,3976,ATL,3682,CRW,4285
3561,3976,ATL,3682,CVG,3488
3562,3976,ATL,3682,EVV,4018
3563,3976,ATL,3682,FWA,4041
3564,3976,ATL,3682,GSO,4008
3565,3976,ATL,3682,GSP,4034
3566,3976,ATL,3682,LAN,3544
3567,3976,ATL,3682,LEX,4017
3568,3976,ATL,3682,MBS,4128
3569,3976,ATL,3682,MSP,3858
3570,3976,ATL,3682,ROA,4016
3571,3976,ATL,3682,SYR,3745
3572,3976,ATL,3682,TYS,3676
3573,3976,ATL,3682,XNA,4356
3574,3976,AZO,4039,ATL,3682
3575,3976,CHA,3578,ATL,3682
3576,3976,CRW,4285,ATL,3682
3577,3976,CVG,3488,ATL,3682
3578,3976,DTW,3645,MSY,3861
3579,3976,EVV,4018,ATL,3682
3580,3976,FWA,4041,ATL,3682
3581,3976,GFK,3442,TVF,7018
3582,3976,GSO,4008,ATL,3682
3583,3976,GSP,4034,ATL,3682
3584,3976,JFK,3797,MSY,3861
3585,3976,LAN,3544,ATL,3682
3586,3976,LEX,4017,ATL,3682
3587,3976,LGA,3697,MSY,3861
3588,3976,MBS,4128,ATL,3682
3589,3976,MDT,3542,ATL,3682
3590,3976,MEM,3473,MSY,3861
3591,3976,MSP,3858,ATL,3682
3592,3976,MSP,3858,MSY,3861
3593,3976,MSY,3861,DTW,3645
3594,3976,MSY,3861,JFK,3797
3595,3976,MSY,3861,LGA,3697
3596,3976,MSY,3861,MEM,3473
3597,3976,MSY,3861,MSP,3858
3598,3976,ROA,4016,ATL,3682
3599,3976,SYR,3745,ATL,3682
3600,3976,TVF,7018,GFK,3442
3601,3976,TYS,3676,ATL,3682
3602,3976,XNA,4356,ATL,3682
3603,1629,ACK,3517,BOS,3448
3604,1629,ACK,3517,EWB,5737
3605,1629,ACK,3517,HYA,4278
3606,1629,ACK,3517,MVY,4265
3607,1629,ALB,3864,BOS,3448
3608,1629,ALB,3864,MSS,3546
3609,1629,ALB,3864,OGS,3724
3610,1629,AUG,3701,BOS,3448
3611,1629,AXA,2900,SJU,2890
3612,1629,BHB,4025,BOS,3448
3613,1629,BIL,4021,GDV,7070
3614,1629,BIL,4021,GGW,5739
3615,1629,BIL,4021,HVR,3604
3616,1629,BIL,4021,OLF,7071
3617,1629,BIL,4021,SDY,7065
3618,1629,BOS,3448,ACK,3517
3619,1629,BOS,3448,ALB,3864
3620,1629,BOS,3448,AUG,3701
3621,1629,BOS,3448,BHB,4025
3622,1629,BOS,3448,HYA,4278
3623,1629,BOS,3448,LEB,5749
3624,1629,BOS,3448,MVY,4265
3625,1629,BOS,3448,PVC,6456
3626,1629,BOS,3448,RKD,4026
3627,1629,BOS,3448,RUT,5767
3628,1629,BOS,3448,SLK,5770
3629,1629,CGI,5728,STL,3678
3630,1629,CPX,6814,SJU,2890
3631,1629,EIS,2903,SJU,2890
3632,1629,EIS,2903,STT,2883
3633,1629,EWB,5737,ACK,3517
3634,1629,EWB,5737,HPN,3589
3635,1629,EWB,5737,MVY,4265
3636,1629,GDV,7070,BIL,4021
3637,1629,GGW,5739,BIL,4021
3638,1629,HPN,3589,HYA,4278
3639,1629,HPN,3589,LEB,5749
3640,1629,HPN,3589,MVY,4265
3641,1629,HVR,3604,BIL,4021
3642,1629,HYA,4278,ACK,3517
3643,1629,HYA,4278,BOS,3448
3644,1629,IRK,5744,STL,3678
3645,1629,LEB,5749,BOS,3448
3646,1629,LEB,5749,HPN,3589
3647,1629,MAZ,2888,SJU,2890
3648,1629,MSS,3546,ALB,3864
3649,1629,MVY,4265,ACK,3517
3650,1629,MVY,4265,BOS,3448
3651,1629,MVY,4265,EWB,5737
3652,1629,MVY,4265,HPN,3589
3653,1629,MWA,6825,STL,3678
3654,1629,NEV,6079,SJU,2890
3655,1629,OGS,3724,ALB,3864
3656,1629,OLF,7071,BIL,4021
3657,1629,OWB,5758,STL,3678
3658,1629,PVC,6456,BOS,3448
3659,1629,RKD,4026,BOS,3448
3660,1629,RUT,5767,BOS,3448
3661,1629,SDY,7065,BIL,4021
3662,1629,SJU,2890,AXA,2900
3663,1629,SJU,2890,CPX,6814
3664,1629,SJU,2890,EIS,2903
3665,1629,SJU,2890,MAZ,2888
3666,1629,SJU,2890,NEV,6079
3667,1629,SJU,2890,STT,2883
3668,1629,SJU,2890,STX,2884
3669,1629,SJU,2890,VIJ,6080
3670,1629,SJU,2890,VQS,6788
3671,1629,SLK,5770,BOS,3448
3672,1629,STL,3678,CGI,5728
3673,1629,STL,3678,IRK,5744
3674,1629,STL,3678,MWA,6825
3675,1629,STL,3678,OWB,5758
3676,1629,STL,3678,TBN,3665
3677,1629,STL,3678,UIN,5774
3678,1629,STT,2883,EIS,2903
3679,1629,STT,2883,SJU,2890
3680,1629,STT,2883,STX,2884
3681,1629,STX,2884,SJU,2890
3682,1629,STX,2884,STT,2883
3683,1629,STX,2884,VQS,6788
3684,1629,TBN,3665,STL,3678
3685,1629,UIN,5774,STL,3678
3686,1629,VIJ,6080,SJU,2890
3687,1629,VQS,6788,SJU,2890
3688,1629,VQS,6788,STX,2884
3735,19810,BCV,8227,BZE,1957
3736,19810,BCV,8227,CUK,5454
3737,19810,BCV,8227,SPR,4279
3739,19810,BCV,8227,TZA,6463
3740,19810,BZE,1957,BCV,8227
3741,19810,BZE,1957,CUK,5454
3742,19810,BZE,1957,CUN,1852
3743,19810,BZE,1957,DGA,7287
3744,19810,BZE,1957,FRS,4024
3745,19810,BZE,1957,MID,1819
3746,19810,BZE,1957,PLJ,7288
3747,19810,BZE,1957,RTB,1774
3748,19810,BZE,1957,SAP,1772
3749,19810,BZE,1957,SPR,4279
3751,19810,BZE,1957,TZA,6463
3752,19810,CUK,5454,BCV,8227
3753,19810,CUK,5454,BZE,1957
3754,19810,CUK,5454,SPR,4279
3755,19810,CUK,5454,TZA,6463
3756,19810,CUN,1852,BZE,1957
3757,19810,CZH,7029,SPR,4279
3758,19810,DGA,7287,BZE,1957
3759,19810,DGA,7287,PLJ,7288
3760,19810,DGA,7287,TZA,6463
3761,19810,FRS,4024,BZE,1957
3762,19810,MID,1819,BZE,1957
3763,19810,PLJ,7288,BZE,1957
3764,19810,PLJ,7288,DGA,7287
3765,19810,PLJ,7288,PND,5455
3766,19810,PND,5455,PLJ,7288
3767,19810,RTB,1774,BZE,1957
3768,19810,SAP,1772,BZE,1957
3769,19810,SPR,4279,BCV,8227
3770,19810,SPR,4279,BZE,1957
3771,19810,SPR,4279,CUK,5454
3772,19810,SPR,4279,CZH,7029
3774,19810,SPR,4279,TZA,6463
3779,19810,TZA,6463,BCV,8227
3780,19810,TZA,6463,BZE,1957
3781,19810,TZA,6463,CUK,5454
3782,19810,TZA,6463,DGA,7287
3783,19810,TZA,6463,SPR,4279
3785,3835,GDT,5807,PLS,1754
3786,3835,GDT,5807,SLX,5809
3787,3835,PLS,1754,GDT,5807
3788,3835,SLX,5809,GDT,5807
3789,4691,ACR,6740,LCR,7356
3790,4691,ACR,6740,SVI,2750
3791,4691,ADZ,2749,PVA,2743
3792,4691,APO,2726,BOG,2709
3793,4691,APO,2726,EOH,2729
3794,4691,AUC,2752,BOG,2709
3795,4691,BOG,2709,APO,2726
3796,4691,BOG,2709,AUC,2752
3797,4691,BOG,2709,BUN,2712
3798,4691,BOG,2709,CZU,2717
3799,4691,BOG,2709,EOH,2729
3800,4691,BOG,2709,FLA,2719
3801,4691,BOG,2709,IPI,2725
3802,4691,BOG,2709,MVP,2732
3803,4691,BOG,2709,PCR,2738
3804,4691,BOG,2709,PDA,6054
3805,4691,BOG,2709,PSO,2742
3806,4691,BOG,2709,PUU,2706
3807,4691,BOG,2709,RVE,7355
3808,4691,BOG,2709,SJE,2747
3809,4691,BOG,2709,SVI,2750
3810,4691,BOG,2709,TME,2751
3811,4691,BOG,2709,UIB,2753
3812,4691,BOG,2709,VGZ,7359
3813,4691,BOG,2709,VVC,2756
3814,4691,BSC,2711,EOH,2729
3815,4691,BUN,2712,BOG,2709
3816,4691,CLO,2715,GPI,2722
3817,4691,CLO,2715,PUU,2706
3818,4691,CLO,2715,UIB,2753
3819,4691,CZU,2717,BOG,2709
3820,4691,EOH,2729,APO,2726
3821,4691,EOH,2729,BOG,2709
3822,4691,EOH,2729,BSC,2711
3823,4691,EOH,2729,NQU,6053
3824,4691,EOH,2729,UIB,2753
3825,4691,FLA,2719,BOG,2709
3826,4691,GPI,2722,CLO,2715
3827,4691,IPI,2725,BOG,2709
3828,4691,LCR,7356,ACR,6740
3829,4691,LCR,7356,LET,2728
3830,4691,LET,2728,LCR,7356
3831,4691,LET,2728,LPD,6052
3832,4691,LET,2728,TCD,5477
3833,4691,LMC,7358,VVC,2756
3834,4691,LPD,6052,LET,2728
3835,4691,LQM,6051,PUU,2706
3836,4691,MVP,2732,BOG,2709
3837,4691,MVP,2732,VVC,2756
3838,4691,NQU,6053,EOH,2729
3839,4691,PCR,2738,BOG,2709
3840,4691,PCR,2738,VVC,2756
3841,4691,PDA,6054,BOG,2709
3842,4691,PDA,6054,VVC,2756
3843,4691,PSO,2742,BOG,2709
3844,4691,PUU,2706,BOG,2709
3845,4691,PUU,2706,CLO,2715
3846,4691,PUU,2706,LQM,6051
3847,4691,PVA,2743,ADZ,2749
3848,4691,RVE,7355,BOG,2709
3849,4691,RVE,7355,TME,2751
3850,4691,SJE,2747,BOG,2709
3851,4691,SVI,2750,ACR,6740
3852,4691,SVI,2750,BOG,2709
3853,4691,TCD,5477,LET,2728
3854,4691,TME,2751,BOG,2709
3855,4691,TME,2751,RVE,7355
3856,4691,UIB,2753,BOG,2709
3857,4691,UIB,2753,CLO,2715
3858,4691,UIB,2753,EOH,2729
3859,4691,VGZ,7359,BOG,2709
3860,4691,VVC,2756,BOG,2709
3861,4691,VVC,2756,LMC,7358
3862,4691,VVC,2756,MVP,2732
3863,4691,VVC,2756,PCR,2738
3864,4691,VVC,2756,PDA,6054
3865,1073,AER,2965,KIV,1735
3866,1073,ATH,3941,KIV,1735
3867,1073,BLQ,1538,KIV,1735
3868,1073,BVA,1367,KIV,1735
3869,1073,DME,4029,KIV,1735
3870,1073,DUB,599,KIV,1735
3871,1073,FCO,1555,KIV,1735
3872,1073,FRA,340,KIV,1735
3873,1073,IST,1701,KIV,1735
3874,1073,KBP,2939,KIV,1735
3875,1073,KIV,1735,AER,2965
3876,1073,KIV,1735,ATH,3941
